"code","group","article","description"
"M79.11","1","A57484","Myalgia of mastication muscle"
"M79.12","1","A57484","Myalgia of auxiliary muscles, head and neck"
"M79.18","1","A57484","Myalgia, other site"
"M79.7","1","A57484","Fibromyalgia"
"M80.00XA","1","A57484","Age-related osteoporosis with current pathological fracture, unspecified site, initial encounter for fracture"
"M80.00XD","1","A57484","Age-related osteoporosis with current pathological fracture, unspecified site, subsequent encounter for fracture with routine healing"
"M80.00XG","1","A57484","Age-related osteoporosis with current pathological fracture, unspecified site, subsequent encounter for fracture with delayed healing"
"M80.00XK","1","A57484","Age-related osteoporosis with current pathological fracture, unspecified site, subsequent encounter for fracture with nonunion"
"M80.00XP","1","A57484","Age-related osteoporosis with current pathological fracture, unspecified site, subsequent encounter for fracture with malunion"
"M80.00XS","1","A57484","Age-related osteoporosis with current pathological fracture, unspecified site, sequela"
"M80.011A","1","A57484","Age-related osteoporosis with current pathological fracture, right shoulder, initial encounter for fracture"
"M80.011D","1","A57484","Age-related osteoporosis with current pathological fracture, right shoulder, subsequent encounter for fracture with routine healing"
"M80.011G","1","A57484","Age-related osteoporosis with current pathological fracture, right shoulder, subsequent encounter for fracture with delayed healing"
"M80.011K","1","A57484","Age-related osteoporosis with current pathological fracture, right shoulder, subsequent encounter for fracture with nonunion"
"M80.011P","1","A57484","Age-related osteoporosis with current pathological fracture, right shoulder, subsequent encounter for fracture with malunion"
"M80.011S","1","A57484","Age-related osteoporosis with current pathological fracture, right shoulder, sequela"
"M80.012A","1","A57484","Age-related osteoporosis with current pathological fracture, left shoulder, initial encounter for fracture"
"M80.012D","1","A57484","Age-related osteoporosis with current pathological fracture, left shoulder, subsequent encounter for fracture with routine healing"
"M80.012G","1","A57484","Age-related osteoporosis with current pathological fracture, left shoulder, subsequent encounter for fracture with delayed healing"
"M80.012K","1","A57484","Age-related osteoporosis with current pathological fracture, left shoulder, subsequent encounter for fracture with nonunion"
"M80.012P","1","A57484","Age-related osteoporosis with current pathological fracture, left shoulder, subsequent encounter for fracture with malunion"
"M80.012S","1","A57484","Age-related osteoporosis with current pathological fracture, left shoulder, sequela"
"M80.019A","1","A57484","Age-related osteoporosis with current pathological fracture, unspecified shoulder, initial encounter for fracture"
"M80.019D","1","A57484","Age-related osteoporosis with current pathological fracture, unspecified shoulder, subsequent encounter for fracture with routine healing"
"M80.019G","1","A57484","Age-related osteoporosis with current pathological fracture, unspecified shoulder, subsequent encounter for fracture with delayed healing"
"M80.019K","1","A57484","Age-related osteoporosis with current pathological fracture, unspecified shoulder, subsequent encounter for fracture with nonunion"
"M80.019P","1","A57484","Age-related osteoporosis with current pathological fracture, unspecified shoulder, subsequent encounter for fracture with malunion"
"M80.019S","1","A57484","Age-related osteoporosis with current pathological fracture, unspecified shoulder, sequela"
"M80.021A","1","A57484","Age-related osteoporosis with current pathological fracture, right humerus, initial encounter for fracture"
"M80.021D","1","A57484","Age-related osteoporosis with current pathological fracture, right humerus, subsequent encounter for fracture with routine healing"
"M80.021G","1","A57484","Age-related osteoporosis with current pathological fracture, right humerus, subsequent encounter for fracture with delayed healing"
"M80.021K","1","A57484","Age-related osteoporosis with current pathological fracture, right humerus, subsequent encounter for fracture with nonunion"
"M80.021P","1","A57484","Age-related osteoporosis with current pathological fracture, right humerus, subsequent encounter for fracture with malunion"
"M80.021S","1","A57484","Age-related osteoporosis with current pathological fracture, right humerus, sequela"
"M80.022A","1","A57484","Age-related osteoporosis with current pathological fracture, left humerus, initial encounter for fracture"
"M80.022D","1","A57484","Age-related osteoporosis with current pathological fracture, left humerus, subsequent encounter for fracture with routine healing"
"M80.022G","1","A57484","Age-related osteoporosis with current pathological fracture, left humerus, subsequent encounter for fracture with delayed healing"
"M80.022K","1","A57484","Age-related osteoporosis with current pathological fracture, left humerus, subsequent encounter for fracture with nonunion"
"M80.022P","1","A57484","Age-related osteoporosis with current pathological fracture, left humerus, subsequent encounter for fracture with malunion"
"M80.022S","1","A57484","Age-related osteoporosis with current pathological fracture, left humerus, sequela"
"M80.029A","1","A57484","Age-related osteoporosis with current pathological fracture, unspecified humerus, initial encounter for fracture"
"M80.029D","1","A57484","Age-related osteoporosis with current pathological fracture, unspecified humerus, subsequent encounter for fracture with routine healing"
"M80.029G","1","A57484","Age-related osteoporosis with current pathological fracture, unspecified humerus, subsequent encounter for fracture with delayed healing"
"M80.029K","1","A57484","Age-related osteoporosis with current pathological fracture, unspecified humerus, subsequent encounter for fracture with nonunion"
"M80.029P","1","A57484","Age-related osteoporosis with current pathological fracture, unspecified humerus, subsequent encounter for fracture with malunion"
"M80.029S","1","A57484","Age-related osteoporosis with current pathological fracture, unspecified humerus, sequela"
"M80.031A","1","A57484","Age-related osteoporosis with current pathological fracture, right forearm, initial encounter for fracture"
"M80.031D","1","A57484","Age-related osteoporosis with current pathological fracture, right forearm, subsequent encounter for fracture with routine healing"
"M80.031G","1","A57484","Age-related osteoporosis with current pathological fracture, right forearm, subsequent encounter for fracture with delayed healing"
"M80.031K","1","A57484","Age-related osteoporosis with current pathological fracture, right forearm, subsequent encounter for fracture with nonunion"
"M80.031P","1","A57484","Age-related osteoporosis with current pathological fracture, right forearm, subsequent encounter for fracture with malunion"
"M80.031S","1","A57484","Age-related osteoporosis with current pathological fracture, right forearm, sequela"
"M80.032A","1","A57484","Age-related osteoporosis with current pathological fracture, left forearm, initial encounter for fracture"
"M80.032D","1","A57484","Age-related osteoporosis with current pathological fracture, left forearm, subsequent encounter for fracture with routine healing"
"M80.032G","1","A57484","Age-related osteoporosis with current pathological fracture, left forearm, subsequent encounter for fracture with delayed healing"
"M80.032K","1","A57484","Age-related osteoporosis with current pathological fracture, left forearm, subsequent encounter for fracture with nonunion"
"M80.032P","1","A57484","Age-related osteoporosis with current pathological fracture, left forearm, subsequent encounter for fracture with malunion"
"M80.032S","1","A57484","Age-related osteoporosis with current pathological fracture, left forearm, sequela"
"M80.039A","1","A57484","Age-related osteoporosis with current pathological fracture, unspecified forearm, initial encounter for fracture"
"M80.039D","1","A57484","Age-related osteoporosis with current pathological fracture, unspecified forearm, subsequent encounter for fracture with routine healing"
"M80.039G","1","A57484","Age-related osteoporosis with current pathological fracture, unspecified forearm, subsequent encounter for fracture with delayed healing"
"M80.039K","1","A57484","Age-related osteoporosis with current pathological fracture, unspecified forearm, subsequent encounter for fracture with nonunion"
"M80.039P","1","A57484","Age-related osteoporosis with current pathological fracture, unspecified forearm, subsequent encounter for fracture with malunion"
"M80.039S","1","A57484","Age-related osteoporosis with current pathological fracture, unspecified forearm, sequela"
"M80.041A","1","A57484","Age-related osteoporosis with current pathological fracture, right hand, initial encounter for fracture"
"M80.041D","1","A57484","Age-related osteoporosis with current pathological fracture, right hand, subsequent encounter for fracture with routine healing"
"M80.041G","1","A57484","Age-related osteoporosis with current pathological fracture, right hand, subsequent encounter for fracture with delayed healing"
"M80.041K","1","A57484","Age-related osteoporosis with current pathological fracture, right hand, subsequent encounter for fracture with nonunion"
"M80.041P","1","A57484","Age-related osteoporosis with current pathological fracture, right hand, subsequent encounter for fracture with malunion"
"M80.041S","1","A57484","Age-related osteoporosis with current pathological fracture, right hand, sequela"
"M80.042A","1","A57484","Age-related osteoporosis with current pathological fracture, left hand, initial encounter for fracture"
"M80.042D","1","A57484","Age-related osteoporosis with current pathological fracture, left hand, subsequent encounter for fracture with routine healing"
"M80.042G","1","A57484","Age-related osteoporosis with current pathological fracture, left hand, subsequent encounter for fracture with delayed healing"
"M80.042K","1","A57484","Age-related osteoporosis with current pathological fracture, left hand, subsequent encounter for fracture with nonunion"
"M80.042P","1","A57484","Age-related osteoporosis with current pathological fracture, left hand, subsequent encounter for fracture with malunion"
"M80.042S","1","A57484","Age-related osteoporosis with current pathological fracture, left hand, sequela"
"M80.049A","1","A57484","Age-related osteoporosis with current pathological fracture, unspecified hand, initial encounter for fracture"
"M80.049D","1","A57484","Age-related osteoporosis with current pathological fracture, unspecified hand, subsequent encounter for fracture with routine healing"
"M80.049G","1","A57484","Age-related osteoporosis with current pathological fracture, unspecified hand, subsequent encounter for fracture with delayed healing"
"M80.049K","1","A57484","Age-related osteoporosis with current pathological fracture, unspecified hand, subsequent encounter for fracture with nonunion"
"M80.049P","1","A57484","Age-related osteoporosis with current pathological fracture, unspecified hand, subsequent encounter for fracture with malunion"
"M80.049S","1","A57484","Age-related osteoporosis with current pathological fracture, unspecified hand, sequela"
"M80.051A","1","A57484","Age-related osteoporosis with current pathological fracture, right femur, initial encounter for fracture"
"M80.051D","1","A57484","Age-related osteoporosis with current pathological fracture, right femur, subsequent encounter for fracture with routine healing"
"M80.051G","1","A57484","Age-related osteoporosis with current pathological fracture, right femur, subsequent encounter for fracture with delayed healing"
"M80.051K","1","A57484","Age-related osteoporosis with current pathological fracture, right femur, subsequent encounter for fracture with nonunion"
"M80.051P","1","A57484","Age-related osteoporosis with current pathological fracture, right femur, subsequent encounter for fracture with malunion"
"M80.051S","1","A57484","Age-related osteoporosis with current pathological fracture, right femur, sequela"
"M80.052A","1","A57484","Age-related osteoporosis with current pathological fracture, left femur, initial encounter for fracture"
"M80.052D","1","A57484","Age-related osteoporosis with current pathological fracture, left femur, subsequent encounter for fracture with routine healing"
"M80.052G","1","A57484","Age-related osteoporosis with current pathological fracture, left femur, subsequent encounter for fracture with delayed healing"
"M80.052K","1","A57484","Age-related osteoporosis with current pathological fracture, left femur, subsequent encounter for fracture with nonunion"
"M80.052P","1","A57484","Age-related osteoporosis with current pathological fracture, left femur, subsequent encounter for fracture with malunion"
"M80.052S","1","A57484","Age-related osteoporosis with current pathological fracture, left femur, sequela"
"M80.059A","1","A57484","Age-related osteoporosis with current pathological fracture, unspecified femur, initial encounter for fracture"
"M80.059D","1","A57484","Age-related osteoporosis with current pathological fracture, unspecified femur, subsequent encounter for fracture with routine healing"
"M80.059G","1","A57484","Age-related osteoporosis with current pathological fracture, unspecified femur, subsequent encounter for fracture with delayed healing"
"M80.059K","1","A57484","Age-related osteoporosis with current pathological fracture, unspecified femur, subsequent encounter for fracture with nonunion"
"M80.059P","1","A57484","Age-related osteoporosis with current pathological fracture, unspecified femur, subsequent encounter for fracture with malunion"
"M80.059S","1","A57484","Age-related osteoporosis with current pathological fracture, unspecified femur, sequela"
"M80.061A","1","A57484","Age-related osteoporosis with current pathological fracture, right lower leg, initial encounter for fracture"
"M80.061D","1","A57484","Age-related osteoporosis with current pathological fracture, right lower leg, subsequent encounter for fracture with routine healing"
"M80.061G","1","A57484","Age-related osteoporosis with current pathological fracture, right lower leg, subsequent encounter for fracture with delayed healing"
"M80.061K","1","A57484","Age-related osteoporosis with current pathological fracture, right lower leg, subsequent encounter for fracture with nonunion"
"M80.061P","1","A57484","Age-related osteoporosis with current pathological fracture, right lower leg, subsequent encounter for fracture with malunion"
"M80.061S","1","A57484","Age-related osteoporosis with current pathological fracture, right lower leg, sequela"
"M80.062A","1","A57484","Age-related osteoporosis with current pathological fracture, left lower leg, initial encounter for fracture"
"M80.062D","1","A57484","Age-related osteoporosis with current pathological fracture, left lower leg, subsequent encounter for fracture with routine healing"
"M80.062G","1","A57484","Age-related osteoporosis with current pathological fracture, left lower leg, subsequent encounter for fracture with delayed healing"
"M80.062K","1","A57484","Age-related osteoporosis with current pathological fracture, left lower leg, subsequent encounter for fracture with nonunion"
"M80.062P","1","A57484","Age-related osteoporosis with current pathological fracture, left lower leg, subsequent encounter for fracture with malunion"
"M80.062S","1","A57484","Age-related osteoporosis with current pathological fracture, left lower leg, sequela"
"M80.069A","1","A57484","Age-related osteoporosis with current pathological fracture, unspecified lower leg, initial encounter for fracture"
"M80.069D","1","A57484","Age-related osteoporosis with current pathological fracture, unspecified lower leg, subsequent encounter for fracture with routine healing"
"M80.069G","1","A57484","Age-related osteoporosis with current pathological fracture, unspecified lower leg, subsequent encounter for fracture with delayed healing"
"M80.069K","1","A57484","Age-related osteoporosis with current pathological fracture, unspecified lower leg, subsequent encounter for fracture with nonunion"
"M80.069P","1","A57484","Age-related osteoporosis with current pathological fracture, unspecified lower leg, subsequent encounter for fracture with malunion"
"M80.069S","1","A57484","Age-related osteoporosis with current pathological fracture, unspecified lower leg, sequela"
"M80.071A","1","A57484","Age-related osteoporosis with current pathological fracture, right ankle and foot, initial encounter for fracture"
"M80.071D","1","A57484","Age-related osteoporosis with current pathological fracture, right ankle and foot, subsequent encounter for fracture with routine healing"
"M80.071G","1","A57484","Age-related osteoporosis with current pathological fracture, right ankle and foot, subsequent encounter for fracture with delayed healing"
"M80.071K","1","A57484","Age-related osteoporosis with current pathological fracture, right ankle and foot, subsequent encounter for fracture with nonunion"
"M80.071P","1","A57484","Age-related osteoporosis with current pathological fracture, right ankle and foot, subsequent encounter for fracture with malunion"
"M80.071S","1","A57484","Age-related osteoporosis with current pathological fracture, right ankle and foot, sequela"
"M80.072A","1","A57484","Age-related osteoporosis with current pathological fracture, left ankle and foot, initial encounter for fracture"
"M80.072D","1","A57484","Age-related osteoporosis with current pathological fracture, left ankle and foot, subsequent encounter for fracture with routine healing"
"M80.072G","1","A57484","Age-related osteoporosis with current pathological fracture, left ankle and foot, subsequent encounter for fracture with delayed healing"
"M80.072K","1","A57484","Age-related osteoporosis with current pathological fracture, left ankle and foot, subsequent encounter for fracture with nonunion"
"M80.072P","1","A57484","Age-related osteoporosis with current pathological fracture, left ankle and foot, subsequent encounter for fracture with malunion"
"M80.072S","1","A57484","Age-related osteoporosis with current pathological fracture, left ankle and foot, sequela"
"M80.079A","1","A57484","Age-related osteoporosis with current pathological fracture, unspecified ankle and foot, initial encounter for fracture"
"M80.079D","1","A57484","Age-related osteoporosis with current pathological fracture, unspecified ankle and foot, subsequent encounter for fracture with routine healing"
"M80.079G","1","A57484","Age-related osteoporosis with current pathological fracture, unspecified ankle and foot, subsequent encounter for fracture with delayed healing"
"M80.079K","1","A57484","Age-related osteoporosis with current pathological fracture, unspecified ankle and foot, subsequent encounter for fracture with nonunion"
"M80.079P","1","A57484","Age-related osteoporosis with current pathological fracture, unspecified ankle and foot, subsequent encounter for fracture with malunion"
"M80.079S","1","A57484","Age-related osteoporosis with current pathological fracture, unspecified ankle and foot, sequela"
"M80.08XA","1","A57484","Age-related osteoporosis with current pathological fracture, vertebra(e), initial encounter for fracture"
"M80.08XD","1","A57484","Age-related osteoporosis with current pathological fracture, vertebra(e), subsequent encounter for fracture with routine healing"
"M80.08XG","1","A57484","Age-related osteoporosis with current pathological fracture, vertebra(e), subsequent encounter for fracture with delayed healing"
"M80.08XK","1","A57484","Age-related osteoporosis with current pathological fracture, vertebra(e), subsequent encounter for fracture with nonunion"
"M80.08XP","1","A57484","Age-related osteoporosis with current pathological fracture, vertebra(e), subsequent encounter for fracture with malunion"
"M80.08XS","1","A57484","Age-related osteoporosis with current pathological fracture, vertebra(e), sequela"
"M80.0AXA","1","A57484","Age-related osteoporosis with current pathological fracture, other site, initial encounter for fracture"
"M80.0AXD","1","A57484","Age-related osteoporosis with current pathological fracture, other site, subsequent encounter for fracture with routine healing"
"M80.0AXG","1","A57484","Age-related osteoporosis with current pathological fracture, other site, subsequent encounter for fracture with delayed healing"
"M80.0AXK","1","A57484","Age-related osteoporosis with current pathological fracture, other site, subsequent encounter for fracture with nonunion"
"M80.0AXP","1","A57484","Age-related osteoporosis with current pathological fracture, other site, subsequent encounter for fracture with malunion"
"M80.0AXS","1","A57484","Age-related osteoporosis with current pathological fracture, other site, sequela"
"M80.0B1A","1","A57484","Age-related osteoporosis with current pathological fracture, right pelvis, initial encounter for fracture"
"M80.0B1D","1","A57484","Age-related osteoporosis with current pathological fracture, right pelvis, subsequent encounter for fracture with routine healing"
"M80.0B1G","1","A57484","Age-related osteoporosis with current pathological fracture, right pelvis, subsequent encounter for fracture with delayed healing"
"M80.0B1K","1","A57484","Age-related osteoporosis with current pathological fracture, right pelvis, subsequent encounter for fracture with nonunion"
"M80.0B1P","1","A57484","Age-related osteoporosis with current pathological fracture, right pelvis, subsequent encounter for fracture with malunion"
"M80.0B1S","1","A57484","Age-related osteoporosis with current pathological fracture, right pelvis, sequela"
"M80.0B2A","1","A57484","Age-related osteoporosis with current pathological fracture, left pelvis, initial encounter for fracture"
"M80.0B2D","1","A57484","Age-related osteoporosis with current pathological fracture, left pelvis, subsequent encounter for fracture with routine healing"
"M80.0B2G","1","A57484","Age-related osteoporosis with current pathological fracture, left pelvis, subsequent encounter for fracture with delayed healing"
"M80.0B2K","1","A57484","Age-related osteoporosis with current pathological fracture, left pelvis, subsequent encounter for fracture with nonunion"
"M80.0B2P","1","A57484","Age-related osteoporosis with current pathological fracture, left pelvis, subsequent encounter for fracture with malunion"
"M80.0B2S","1","A57484","Age-related osteoporosis with current pathological fracture, left pelvis, sequela"
"M80.0B9A","1","A57484","Age-related osteoporosis with current pathological fracture, unspecified pelvis, initial encounter for fracture"
"M80.0B9D","1","A57484","Age-related osteoporosis with current pathological fracture, unspecified pelvis, subsequent encounter for fracture with routine healing"
"M80.0B9G","1","A57484","Age-related osteoporosis with current pathological fracture, unspecified pelvis, subsequent encounter for fracture with delayed healing"
"M80.0B9K","1","A57484","Age-related osteoporosis with current pathological fracture, unspecified pelvis, subsequent encounter for fracture with nonunion"
"M80.0B9P","1","A57484","Age-related osteoporosis with current pathological fracture, unspecified pelvis, subsequent encounter for fracture with malunion"
"M80.0B9S","1","A57484","Age-related osteoporosis with current pathological fracture, unspecified pelvis, sequela"
"M80.80XA","1","A57484","Other osteoporosis with current pathological fracture, unspecified site, initial encounter for fracture"
"M80.80XD","1","A57484","Other osteoporosis with current pathological fracture, unspecified site, subsequent encounter for fracture with routine healing"
"M80.80XG","1","A57484","Other osteoporosis with current pathological fracture, unspecified site, subsequent encounter for fracture with delayed healing"
"M80.80XK","1","A57484","Other osteoporosis with current pathological fracture, unspecified site, subsequent encounter for fracture with nonunion"
"M80.80XP","1","A57484","Other osteoporosis with current pathological fracture, unspecified site, subsequent encounter for fracture with malunion"
"M80.80XS","1","A57484","Other osteoporosis with current pathological fracture, unspecified site, sequela"
"M80.811A","1","A57484","Other osteoporosis with current pathological fracture, right shoulder, initial encounter for fracture"
"M80.811D","1","A57484","Other osteoporosis with current pathological fracture, right shoulder, subsequent encounter for fracture with routine healing"
"M80.811G","1","A57484","Other osteoporosis with current pathological fracture, right shoulder, subsequent encounter for fracture with delayed healing"
"M80.811K","1","A57484","Other osteoporosis with current pathological fracture, right shoulder, subsequent encounter for fracture with nonunion"
"M80.811P","1","A57484","Other osteoporosis with current pathological fracture, right shoulder, subsequent encounter for fracture with malunion"
"M80.811S","1","A57484","Other osteoporosis with current pathological fracture, right shoulder, sequela"
"M80.812A","1","A57484","Other osteoporosis with current pathological fracture, left shoulder, initial encounter for fracture"
"M80.812D","1","A57484","Other osteoporosis with current pathological fracture, left shoulder, subsequent encounter for fracture with routine healing"
"M80.812G","1","A57484","Other osteoporosis with current pathological fracture, left shoulder, subsequent encounter for fracture with delayed healing"
"M80.812K","1","A57484","Other osteoporosis with current pathological fracture, left shoulder, subsequent encounter for fracture with nonunion"
"M80.812P","1","A57484","Other osteoporosis with current pathological fracture, left shoulder, subsequent encounter for fracture with malunion"
"M80.812S","1","A57484","Other osteoporosis with current pathological fracture, left shoulder, sequela"
"M80.819A","1","A57484","Other osteoporosis with current pathological fracture, unspecified shoulder, initial encounter for fracture"
"M80.819D","1","A57484","Other osteoporosis with current pathological fracture, unspecified shoulder, subsequent encounter for fracture with routine healing"
"M80.819G","1","A57484","Other osteoporosis with current pathological fracture, unspecified shoulder, subsequent encounter for fracture with delayed healing"
"M80.819K","1","A57484","Other osteoporosis with current pathological fracture, unspecified shoulder, subsequent encounter for fracture with nonunion"
"M80.819P","1","A57484","Other osteoporosis with current pathological fracture, unspecified shoulder, subsequent encounter for fracture with malunion"
"M80.819S","1","A57484","Other osteoporosis with current pathological fracture, unspecified shoulder, sequela"
"M80.821A","1","A57484","Other osteoporosis with current pathological fracture, right humerus, initial encounter for fracture"
"M80.821D","1","A57484","Other osteoporosis with current pathological fracture, right humerus, subsequent encounter for fracture with routine healing"
"M80.821G","1","A57484","Other osteoporosis with current pathological fracture, right humerus, subsequent encounter for fracture with delayed healing"
"M80.821K","1","A57484","Other osteoporosis with current pathological fracture, right humerus, subsequent encounter for fracture with nonunion"
"M80.821P","1","A57484","Other osteoporosis with current pathological fracture, right humerus, subsequent encounter for fracture with malunion"
"M80.821S","1","A57484","Other osteoporosis with current pathological fracture, right humerus, sequela"
"M80.822A","1","A57484","Other osteoporosis with current pathological fracture, left humerus, initial encounter for fracture"
"M80.822D","1","A57484","Other osteoporosis with current pathological fracture, left humerus, subsequent encounter for fracture with routine healing"
"M80.822G","1","A57484","Other osteoporosis with current pathological fracture, left humerus, subsequent encounter for fracture with delayed healing"
"M80.822K","1","A57484","Other osteoporosis with current pathological fracture, left humerus, subsequent encounter for fracture with nonunion"
"M80.822P","1","A57484","Other osteoporosis with current pathological fracture, left humerus, subsequent encounter for fracture with malunion"
"M80.822S","1","A57484","Other osteoporosis with current pathological fracture, left humerus, sequela"
"M80.829A","1","A57484","Other osteoporosis with current pathological fracture, unspecified humerus, initial encounter for fracture"
"M80.829D","1","A57484","Other osteoporosis with current pathological fracture, unspecified humerus, subsequent encounter for fracture with routine healing"
"M80.829G","1","A57484","Other osteoporosis with current pathological fracture, unspecified humerus, subsequent encounter for fracture with delayed healing"
"M80.829K","1","A57484","Other osteoporosis with current pathological fracture, unspecified humerus, subsequent encounter for fracture with nonunion"
"M80.829P","1","A57484","Other osteoporosis with current pathological fracture, unspecified humerus, subsequent encounter for fracture with malunion"
"M80.829S","1","A57484","Other osteoporosis with current pathological fracture, unspecified humerus, sequela"
"M80.831A","1","A57484","Other osteoporosis with current pathological fracture, right forearm, initial encounter for fracture"
"M80.831D","1","A57484","Other osteoporosis with current pathological fracture, right forearm, subsequent encounter for fracture with routine healing"
"M80.831G","1","A57484","Other osteoporosis with current pathological fracture, right forearm, subsequent encounter for fracture with delayed healing"
"M80.831K","1","A57484","Other osteoporosis with current pathological fracture, right forearm, subsequent encounter for fracture with nonunion"
"M80.831P","1","A57484","Other osteoporosis with current pathological fracture, right forearm, subsequent encounter for fracture with malunion"
"M80.831S","1","A57484","Other osteoporosis with current pathological fracture, right forearm, sequela"
"M80.832A","1","A57484","Other osteoporosis with current pathological fracture, left forearm, initial encounter for fracture"
"M80.832D","1","A57484","Other osteoporosis with current pathological fracture, left forearm, subsequent encounter for fracture with routine healing"
"M80.832G","1","A57484","Other osteoporosis with current pathological fracture, left forearm, subsequent encounter for fracture with delayed healing"
"M80.832K","1","A57484","Other osteoporosis with current pathological fracture, left forearm, subsequent encounter for fracture with nonunion"
"M80.832P","1","A57484","Other osteoporosis with current pathological fracture, left forearm, subsequent encounter for fracture with malunion"
"M80.832S","1","A57484","Other osteoporosis with current pathological fracture, left forearm, sequela"
"M80.839A","1","A57484","Other osteoporosis with current pathological fracture, unspecified forearm, initial encounter for fracture"
"M80.839D","1","A57484","Other osteoporosis with current pathological fracture, unspecified forearm, subsequent encounter for fracture with routine healing"
"M80.839G","1","A57484","Other osteoporosis with current pathological fracture, unspecified forearm, subsequent encounter for fracture with delayed healing"
"M80.839K","1","A57484","Other osteoporosis with current pathological fracture, unspecified forearm, subsequent encounter for fracture with nonunion"
"M80.839P","1","A57484","Other osteoporosis with current pathological fracture, unspecified forearm, subsequent encounter for fracture with malunion"
"M80.839S","1","A57484","Other osteoporosis with current pathological fracture, unspecified forearm, sequela"
"M80.841A","1","A57484","Other osteoporosis with current pathological fracture, right hand, initial encounter for fracture"
"M80.841D","1","A57484","Other osteoporosis with current pathological fracture, right hand, subsequent encounter for fracture with routine healing"
"M80.841G","1","A57484","Other osteoporosis with current pathological fracture, right hand, subsequent encounter for fracture with delayed healing"
"M80.841K","1","A57484","Other osteoporosis with current pathological fracture, right hand, subsequent encounter for fracture with nonunion"
"M80.841P","1","A57484","Other osteoporosis with current pathological fracture, right hand, subsequent encounter for fracture with malunion"
"M80.841S","1","A57484","Other osteoporosis with current pathological fracture, right hand, sequela"
"M80.842A","1","A57484","Other osteoporosis with current pathological fracture, left hand, initial encounter for fracture"
"M80.842D","1","A57484","Other osteoporosis with current pathological fracture, left hand, subsequent encounter for fracture with routine healing"
"M80.842G","1","A57484","Other osteoporosis with current pathological fracture, left hand, subsequent encounter for fracture with delayed healing"
"M80.842K","1","A57484","Other osteoporosis with current pathological fracture, left hand, subsequent encounter for fracture with nonunion"
"M80.842P","1","A57484","Other osteoporosis with current pathological fracture, left hand, subsequent encounter for fracture with malunion"
"M80.842S","1","A57484","Other osteoporosis with current pathological fracture, left hand, sequela"
"M80.849A","1","A57484","Other osteoporosis with current pathological fracture, unspecified hand, initial encounter for fracture"
"M80.849D","1","A57484","Other osteoporosis with current pathological fracture, unspecified hand, subsequent encounter for fracture with routine healing"
"M80.849G","1","A57484","Other osteoporosis with current pathological fracture, unspecified hand, subsequent encounter for fracture with delayed healing"
"M80.849K","1","A57484","Other osteoporosis with current pathological fracture, unspecified hand, subsequent encounter for fracture with nonunion"
"M80.849P","1","A57484","Other osteoporosis with current pathological fracture, unspecified hand, subsequent encounter for fracture with malunion"
"M80.849S","1","A57484","Other osteoporosis with current pathological fracture, unspecified hand, sequela"
"M80.851A","1","A57484","Other osteoporosis with current pathological fracture, right femur, initial encounter for fracture"
"M80.851D","1","A57484","Other osteoporosis with current pathological fracture, right femur, subsequent encounter for fracture with routine healing"
"M80.851G","1","A57484","Other osteoporosis with current pathological fracture, right femur, subsequent encounter for fracture with delayed healing"
"M80.851K","1","A57484","Other osteoporosis with current pathological fracture, right femur, subsequent encounter for fracture with nonunion"
"M80.851P","1","A57484","Other osteoporosis with current pathological fracture, right femur, subsequent encounter for fracture with malunion"
"M80.851S","1","A57484","Other osteoporosis with current pathological fracture, right femur, sequela"
"M80.852A","1","A57484","Other osteoporosis with current pathological fracture, left femur, initial encounter for fracture"
"M80.852D","1","A57484","Other osteoporosis with current pathological fracture, left femur, subsequent encounter for fracture with routine healing"
"M80.852G","1","A57484","Other osteoporosis with current pathological fracture, left femur, subsequent encounter for fracture with delayed healing"
"M80.852K","1","A57484","Other osteoporosis with current pathological fracture, left femur, subsequent encounter for fracture with nonunion"
"M80.852P","1","A57484","Other osteoporosis with current pathological fracture, left femur, subsequent encounter for fracture with malunion"
"M80.852S","1","A57484","Other osteoporosis with current pathological fracture, left femur, sequela"
"M80.859A","1","A57484","Other osteoporosis with current pathological fracture, unspecified femur, initial encounter for fracture"
"M80.859D","1","A57484","Other osteoporosis with current pathological fracture, unspecified femur, subsequent encounter for fracture with routine healing"
"M80.859G","1","A57484","Other osteoporosis with current pathological fracture, unspecified femur, subsequent encounter for fracture with delayed healing"
"M80.859K","1","A57484","Other osteoporosis with current pathological fracture, unspecified femur, subsequent encounter for fracture with nonunion"
"M80.859P","1","A57484","Other osteoporosis with current pathological fracture, unspecified femur, subsequent encounter for fracture with malunion"
"M80.859S","1","A57484","Other osteoporosis with current pathological fracture, unspecified femur, sequela"
"M80.861A","1","A57484","Other osteoporosis with current pathological fracture, right lower leg, initial encounter for fracture"
"M80.861D","1","A57484","Other osteoporosis with current pathological fracture, right lower leg, subsequent encounter for fracture with routine healing"
"M80.861G","1","A57484","Other osteoporosis with current pathological fracture, right lower leg, subsequent encounter for fracture with delayed healing"
"M80.861K","1","A57484","Other osteoporosis with current pathological fracture, right lower leg, subsequent encounter for fracture with nonunion"
"M80.861P","1","A57484","Other osteoporosis with current pathological fracture, right lower leg, subsequent encounter for fracture with malunion"
"M80.861S","1","A57484","Other osteoporosis with current pathological fracture, right lower leg, sequela"
"M80.862A","1","A57484","Other osteoporosis with current pathological fracture, left lower leg, initial encounter for fracture"
