"code","group","article","description"
"M80.8AXD","1","A56841","Other osteoporosis with current pathological fracture, other site, subsequent encounter for fracture with routine healing"
"M80.8AXG","1","A56841","Other osteoporosis with current pathological fracture, other site, subsequent encounter for fracture with delayed healing"
"M80.8AXK","1","A56841","Other osteoporosis with current pathological fracture, other site, subsequent encounter for fracture with nonunion"
"M80.8AXP","1","A56841","Other osteoporosis with current pathological fracture, other site, subsequent encounter for fracture with malunion"
"M80.8AXS","1","A56841","Other osteoporosis with current pathological fracture, other site, sequela"
"M80.8B1A","1","A56841","Other osteoporosis with current pathological fracture, right pelvis, initial encounter for fracture"
"M80.8B1D","1","A56841","Other osteoporosis with current pathological fracture, right pelvis, subsequent encounter for fracture with routine healing"
"M80.8B1G","1","A56841","Other osteoporosis with current pathological fracture, right pelvis, subsequent encounter for fracture with delayed healing"
"M80.8B1K","1","A56841","Other osteoporosis with current pathological fracture, right pelvis, subsequent encounter for fracture with nonunion"
"M80.8B1P","1","A56841","Other osteoporosis with current pathological fracture, right pelvis, subsequent encounter for fracture with malunion"
"M80.8B1S","1","A56841","Other osteoporosis with current pathological fracture, right pelvis, sequela"
"M80.8B2A","1","A56841","Other osteoporosis with current pathological fracture, left pelvis, initial encounter for fracture"
"M80.8B2D","1","A56841","Other osteoporosis with current pathological fracture, left pelvis, subsequent encounter for fracture with routine healing"
"M80.8B2G","1","A56841","Other osteoporosis with current pathological fracture, left pelvis, subsequent encounter for fracture with delayed healing"
"M80.8B2K","1","A56841","Other osteoporosis with current pathological fracture, left pelvis, subsequent encounter for fracture with nonunion"
"M80.8B2P","1","A56841","Other osteoporosis with current pathological fracture, left pelvis, subsequent encounter for fracture with malunion"
"M80.8B2S","1","A56841","Other osteoporosis with current pathological fracture, left pelvis, sequela"
"M81.0","1","A56841","Age-related osteoporosis without current pathological fracture"
"M81.6","1","A56841","Localized osteoporosis (Lequesne)"
"M81.8","1","A56841","Other osteoporosis without current pathological fracture"
"M83.0","1","A56841","Puerperal osteomalacia"
"M83.1","1","A56841","Senile osteomalacia"
"M83.2","1","A56841","Adult osteomalacia due to malabsorption"
"M83.3","1","A56841","Adult osteomalacia due to malnutrition"
"M83.4","1","A56841","Aluminum bone disease"
"M83.5","1","A56841","Other drug-induced osteomalacia in adults"
"M83.8","1","A56841","Other adult osteomalacia"
"M83.9","1","A56841","Adult osteomalacia, unspecified"
"M85.80","1","A56841","Other specified disorders of bone density and structure, unspecified site"
"M85.811","1","A56841","Other specified disorders of bone density and structure, right shoulder"
"M85.812","1","A56841","Other specified disorders of bone density and structure, left shoulder"
"M85.821","1","A56841","Other specified disorders of bone density and structure, right upper arm"
"M85.822","1","A56841","Other specified disorders of bone density and structure, left upper arm"
"M85.831","1","A56841","Other specified disorders of bone density and structure, right forearm"
"M85.832","1","A56841","Other specified disorders of bone density and structure, left forearm"
"M85.841","1","A56841","Other specified disorders of bone density and structure, right hand"
"M85.842","1","A56841","Other specified disorders of bone density and structure, left hand"
"M85.851","1","A56841","Other specified disorders of bone density and structure, right thigh"
"M85.852","1","A56841","Other specified disorders of bone density and structure, left thigh"
"M85.861","1","A56841","Other specified disorders of bone density and structure, right lower leg"
"M85.862","1","A56841","Other specified disorders of bone density and structure, left lower leg"
"M85.871","1","A56841","Other specified disorders of bone density and structure, right ankle and foot"
"M85.872","1","A56841","Other specified disorders of bone density and structure, left ankle and foot"
"M85.88","1","A56841","Other specified disorders of bone density and structure, other site"
"M85.89","1","A56841","Other specified disorders of bone density and structure, multiple sites"
"M85.9","1","A56841","Disorder of bone density and structure, unspecified"
"M89.9","1","A56841","Disorder of bone, unspecified"
"M94.9","1","A56841","Disorder of cartilage, unspecified"
"N18.31","1","A56841","Chronic kidney disease, stage 3a"
"N18.32","1","A56841","Chronic kidney disease, stage 3b"
"N18.4","1","A56841","Chronic kidney disease, stage 4 (severe)"
"N18.5","1","A56841","Chronic kidney disease, stage 5"
"N18.6","1","A56841","End stage renal disease"
"N25.81","1","A56841","Secondary hyperparathyroidism of renal origin"
"Q78.0","1","A56841","Osteogenesis imperfecta"
"Q78.2","1","A56841","Osteopetrosis"
"Z68.30","1","A56841","Body mass index (BMI) 30.0-30.9, adult"
"Z68.31","1","A56841","Body mass index (BMI) 31.0-31.9, adult"
"Z68.32","1","A56841","Body mass index (BMI) 32.0-32.9, adult"
"Z68.33","1","A56841","Body mass index (BMI) 33.0-33.9, adult"
"Z68.34","1","A56841","Body mass index (BMI) 34.0-34.9, adult"
"Z68.35","1","A56841","Body mass index (BMI) 35.0-35.9, adult"
"Z68.36","1","A56841","Body mass index (BMI) 36.0-36.9, adult"
"Z68.37","1","A56841","Body mass index (BMI) 37.0-37.9, adult"
"Z68.38","1","A56841","Body mass index (BMI) 38.0-38.9, adult"
"Z68.39","1","A56841","Body mass index (BMI) 39.0-39.9, adult"
"Z68.41","1","A56841","Body mass index (BMI) 40.0-44.9, adult"
"Z68.42","1","A56841","Body mass index (BMI) 45.0-49.9, adult"
"Z68.43","1","A56841","Body mass index (BMI) 50.0-59.9, adult"
"Z68.44","1","A56841","Body mass index (BMI) 60.0-69.9, adult"
"Z68.45","1","A56841","Body mass index (BMI) 70 or greater, adult"
"Z79.3","1","A56841","Long term (current) use of hormonal contraceptives"
"Z79.51","1","A56841","Long term (current) use of inhaled steroids"
"Z79.52","1","A56841","Long term (current) use of systemic steroids"
"Z79.891","1","A56841","Long term (current) use of opiate analgesic"
"Z79.899","1","A56841","Other long term (current) drug therapy"
"Z98.0","1","A56841","Intestinal bypass and anastomosis status"
"Z98.84","1","A56841","Bariatric surgery status"
